"Emcn",38,17,7,30,10,14,27,21,0,14,31,8,24,43,17
"Emd",421,91,130,237,88,180,214,166,22,133,521,18,319,228,146
"Eme1",84.682,64.715,57.886,130.6,21.888,51,92.978,76.852,10,27,164.985,6,89.85,57.617,43.976
"Eme2",82,61,24,81,28,37,22,24,0,42,108,1,68,60,51
"Emg1",78,43,41.129,73.952,23,60.001,31.002,37.287,5,78,46,0,44.811,49,20
"Emid1",81,49,33,78,45,44,71,56,9,54,143,6,65,60,59
"Eml2",4854,1571,2119,3442,972,2661,2509,1938,306,1637,6106,334,3390,2962,1889
"Eml6",575.415,271.988,282.156,856.417,197.973,245.888,414.594,351.037,55.948,356.866,817.372,46.033,545.35,554.024,238.365
"Enc1",1315,345,525,1164,354,389,690,604,85,765,1365,78,1299,460,311
"Endod1",330,166,174,342,80,124,169,201,17,185,278,28,295,230,163
"Eng",59,32,67,92,11,60,17,14,2,29,163,13,18,63,9
"Enho",400,195,162,533,120,275,302,197,26,174,420,22,309,286,180
"Eno1",1167.042,450,426,1408,333,465,659,593,61,639,1093.459,45,858.44,604.833,262
"Eno2",4082.989,2243.999,1827.634,4723.773,1380,1930.675,2266.999,1871,301,1964.851,5497.271,368,3665.928,2861,1379.201
"Enoph1",129,65,71,188,12,26,100,77,3,133,114,3,134,63,41
"Enpp5",875,339,222,686,352,237,423,344,35,404,735,76,649,624,217
"Ensa",471,74,58,353,119,116,132,154,10,134,285,13,192,119,70
"Entpd4",142,38,55,97,36,51,51,66,4,60,116,4,88,87,43
"Eny2",249,69,96,192,56,111,102,148,12,127,270,10,159,141,86
"Epas1",636.948,150,267.003,357,127,221,170,192.916,56,189,688.075,46,309.046,387.251,155
"Epb41l1",1905,1184,948,2426.031,796.502,1149,1552,1355,148,1316,2254,104,1988.238,1875,1000
"Epb41l3",234,201,159,458,90,172,267,222,25,242,475,17,355,264,99
"Epdr1",260,90,59,314,63,76,104,173,5,115,232,13,183,140,65
"Ephb3",159.035,88,112.012,238,95.002,112,146.011,138.104,19,153.783,340.001,24,273.072,196.304,137
"Ephb6",135,60,63,204,43,86,148,62,12,100,171,7,195,65,68
"Ephx4",204,79,74,196,89,74,83,98,10,86,146,4,156,101,56
"Epn1",1129,434,709,1167,325,616,658,525,69,761,1128,57,704,884,494
"Epn2",763,206,191,625,189,307,252,313,41,393,649,27,518,312,178
"Eps15",413,197,209,465,130,184,258,234,38,255,625,30,410,244,156
"Erc2",291,112,141,252,123,180,190,173,22.025,138,364.08,13,197,217,125
"Ercc1",64.347,7.695,2.97,41.451,1,5.279,27.43,15.09,0,13.05,17.597,2,21.407,23.265,22.391
"Ercc3",270,47,52,187,23,54,113,80,12,83,156,0,107,100,42
"Erf",585,195,147,385,144,164,240,273,23,296,397,24,395,239,146
"Erg28",190,101,103,234,53,85,147,121,17,149,139,8,153,165,43
"Ergic1",647.581,252.139,258.012,637.594,212.41,283.035,343.794,267.082,39,260.871,780.9,41.999,508.913,448.441,233.969
"Ergic3",168,67,96,146,52,107,133,94,15,110,237,3,139,106,93
"Erh",859,487,450,860,293,458,664,522,72,442,1008,56,811,620,347
"Eri3",278,69,114,136,53,136,121,87,11,123,248,9,160,235,122
"Erich5",948.21,107.793,152.927,531.036,163.983,62.937,271.214,195.479,13.062,239.798,565.046,35.339,370.024,193.83,84.883
"Erlec1",254,66,79,161,66,128,116,74,9,67,302,3,207,150,73
"Ero1a",360.485,217.644,186.327,329.721,133.92,76.919,272.774,240.463,25.304,253.545,458.506,30.908,483.575,197.446,146.6
"Erp29",460,208,138,530,169,222,348,249,47,277,682,25,510,254,180
"Esam",184,46,98,151,48,68,127,108,8,86,265,5,90,139,100
"Esd",44,14,8,54,7,10,26,11,1,21,35,1,53,38,9
"Esrra",147,56,23,177,40,27,64,78,11,93,184,16,83,91,35
"Ess2",92,24,45,106,26,37,44,37,6,37,98,3,42,53,24
"Etf1",286,54,151,153,59,67,97,79,15,140,302,9,137,138,71
"Etfb",496,162,147,338,74,211,259,165,20,138,377,24,311,222,149
"Etfrf1",317.019,73,107,285.952,77.444,98,115.865,153,27.568,107.505,229.745,19,168.898,165.847,57
"Ethe1",216,70,119,232,69,75,69,104,13,109,295,6,147,119,67
"Etl4",348.792,156.052,147.111,491.301,159.357,139.454,204.765,258.405,27.677,301.712,330.627,19.281,301.238,267.296,92.825
"Ets2",573,213,233,392,126,370,372,232,28,235,627,34,362,290,171
"Etv1",291,131,151,575,146,142,220,195,21,229,481,14,454,188,97
"Etv5",327,115,106,299,88,128,159,155,6,212,301,17,194,214,67
"Evi2a",42,12,37,47,20,6,34,49,6,36,38,1,79,15,2
"Evi5l",106,88,55,198,41,47,72,73,12,76,161,11,134,141,75
"Evl",416,208,174,496,135,177,319,251,16,216,411,15,436,167,129
"Ewsr1",84,54,50,137,45,30,71,62,6,53,104,11,116,55,18
"Exoc1",164.018,56,56,153.092,28,63,81,65,25,75,204,12,165,77,56.004
"Exoc3",175,89,76,192,49,109,124,71,14,96,234,4,140,62,50
"Exoc7",102,58,41,118,33,45,65,29,19,51,124,11,55,97,61
"Exosc4",95,66,54,114,19,58,71,45,8,66,63,6,131,78,47
"Exosc5",69,10,25,79,24,27,26,46,5,42,50,6,72,35,31
"Exosc6",567.974,129.014,105.31,408.475,147.006,72.744,155.838,180.75,28.751,143.282,407.602,27.322,319.548,155.261,67.654
"Exosc7",188,28,44,190,16,46,74,40,10,48,198,6,165,84,41
"Exosc8",81,19,20,47,26,37,21,30,0,23,137,3,46,45,32
"Extl1",326,199,182,425,139,141,278,166,35,191,579,31,290,262,174
"Extl2",918.347,214.714,362.342,607.31,236.614,363.818,390.92,253.628,57.969,285.436,1212.71,78.253,656.19,549.056,255.296
"Ezh1",222,140,119,351,55,114,149,65,12,116,469,33,177,169,106
"F8a1",136,50,39,119,27,69,60,83,5,25,110,3,89,57,46
"Faah",261,89,90,175,71,134,87,153,13,131,304,16,213.64,175,129
"Faap20",30,27,21,48,11,28,32,48,2,40,54,3,54,28,11
"Fabp1",12,13,3,6,2,0,3,11,0,30,6,1,7,3,2
"Fabp3",291,148,124,318,98,184,221,196,20,216,448,19,335,280,103
"Fabp5",418,154,139,362,77,136,201,186,20,220,393,32,308,198,83
"Fads2",165,94,69,204,71,39,119,116,9,103,162,6,173,89,47
"Fah",57,21,30,46,10,18,62,39,8,46,61,2,68,59,14
"Fahd1",74,19,22,77,3,16,29,24,6,33,92,6,28,19,12
"Fahd2a",93,52,40,74,25,19,87,65,7,51,166,6,107,85,64
"Faim2",1619,884,738,1822,570,749,1016,893,114,820,2133,109,1569,944,708
"Fam102a",337,172,160,321,129,177,219,150,15,119,361,28,266,250,124
"Fam104a",325.998,96,108,197.999,57,96,124.999,119.994,13,65.998,220.989,12,169,182.997,75
"Fam107a",1457.694,598.765,788.745,1452.777,493.03,963.152,1020.195,772.912,142.974,717.727,1835.039,114.072,1496.031,1335.376,508.875
"Fam110a",94,45,39,90,13,23,104,26,1,24,121,1,116,40,62
"Fam110b",257,64,71,158,92,49,100,87,10,102,159,16,132,123,33
"Fam110d",57,15,36,47,9,27,29,21,2,15,105,3,40,40,29
"Fam117b",416,210.016,183,493,154,318,282,173,31,242,568,42,276,348,208
"Fam120a",1431,382,475,854,382,448,671,564,76,598,1265,56,1058,678,301
"Fam126b",188,74,81,136.981,52,53,118,100,3,64.297,162,2,100,62,31
"Fam131a",594,147,207,609,117,190,247,237,15,180,488,37,433,250,131
"Fam131c",56,28,37,59,22,26,26,18,2,41,67,7,21,37,40
"Fam133b",81,32,52,87,32,21,71,37,6,58,101,4,75.811,39,12
"Fam136a",53,30,31,52,16,29,39,22,2,36,71,0,44,19,12
"Fam149b1",74,25,30,74,39,34,51,58,2,64,137,4,94,71,10
"Fam155a",262,57,74,170,67,72,84,98,21,119,392,4,156,131,90
"Fam160b2",437.018,189.729,196.22,456.158,152.825,226.085,288.408,219.147,36.106,215.082,581.453,26.843,442.193,246.434,167.42
"Fam162a",455.302,139.82,145.808,483.921,134.841,153.292,236.615,243.265,29.43,191.397,522.98,40.588,470.87,254.298,134.12
"Fam166a",2473.057,1502.892,1124.994,2940.198,854.178,1184.7,1737,1653.182,214,1647.641,2827.237,193,2528.215,1967.822,1178.68
"Fam168a",407,81,133,240,96,137,164,154,15,171,357,22,324,139,79
"Fam168b",341.511,113.148,92.72,367.831,105.342,149.048,194.023,179.141,12.897,165.313,289.018,17.06,342.11,207.015,88.449
"Fam171a2",2680,946,1126,2376,718,1006,1429,1249,178,1298,2821,151,2420,1415,1039
"Fam171b",1099,262,326,576,222,207,407,463,39,554,606,35,678,430,158
"Fam174c",8,8,3,50,0,7,14,12,4,11,14,5,23,18,7
"Fam185a",606.996,108,62,433,113,71.251,176.001,163.048,24,150.999,478.001,12,328.987,150,55.001
"Fam189b",166,133,108,234,56,83,118,85,14,88,336,6,139,147,47
"Fam207a",90.003,36.035,36.01,64,27,19,34,32,1,23,142.001,3,79.525,49.016,16
"Fam20a",3024.085,981.135,1051.769,2774.42,801.319,965.562,1306.258,1391.37,183.145,1354.881,3207.291,167.02,2169.727,1759.712,880.691
"Fam20c",161,104,136,206,67,135,183,79,16,105,179,9,133,131,67
"Fam216a",117,63,32,165,40,39,61,51,4,53,135,10,138,43,31
"Fam219a",1106.357,342,337.14,974.2,360.959,464.382,684.385,542,60,571.008,1035.372,51,937,790,335.005
"Fam219b",224,44,100,231,48,57,99,142,18,102,280,17,158,114,71
"Fam227a",116,25,51,85,22,103,22,35,16,22,233,5,46,63,41
"Fam229b",62,35,24,46,17,26,23,17,2,45,79,3,74,30,17
"Fam234b",230,68,106,185,66,108,172,139,15,114,300,36,138,173,140
"Fam237b",82.675,20.236,24.804,47.505,11.662,22.422,18.86,0,5.276,3.401,48.957,0,35.648,11.367,0
"Fam241b",212,62,94,151,88,114,186,101,16,139,258,7,165,137,81
"Fam32a",473.809,221.721,214.823,455.616,186.717,243.949,315.571,275.135,47.18,229.964,630.965,21.673,441.063,255.442,172.929
"Fam3c",57,22,28,62,31,19,26,45,0,40,65,5,52,64,18
"Fam43b",144,120,40,164,34,74,113,40,25,92,147,9,131,79,71
"Fam50a",124,44,38,45,21,41,70,21,2,66,95,6,105,58,26
"Fam71e1",25,4,5,6,4,7,12,10,0,3,61,3,10,31,1
"Fam81a",687,201,252,907,240,252,371,312,50,313,794,30,569,334,187
"Fam89b",157,76,62,115,49,46,78,73,12,90,63,13,128,111,35
"Fam8a1",258,67,86,262,93,82,148,139,15,134,343,15,221,170,45
"Fam98a",113,81,61,184,22,77,54,65,3,88,213,17,137,88,56
"Fam98b",195,105,68,191,60,72,130,78,14,65,154,13,121,151,78
"Fam98c",145,92,146,264,96,123,150,104,12,130,317,24,226,145,128
"Fancm",839.433,169.669,88.236,416.514,188.219,84.065,277.563,148.881,30.343,264.501,428.166,35.576,319.348,209.833,116.513
"Fars2",264.329,70.211,119.485,165.63,49.096,106,200.297,104.785,9,104.469,172.513,6,158.873,102,62.406
"Farsa",289,143,178,479,99,137,163,143,27,204,344,26,275,224,148
"Fastk",477,195,498,617,172,234,387,279,29,215,669,52,449,472,248
"Fau",2930.943,828.742,992.195,2577.31,769.307,1084.379,1402.803,1466.712,139.653,1212.327,3023.346,157.52,2017.225,1516.065,842.68
"Fbh1",114,36,65,129,46,48,70,38,12,51,148,2,103,73,46
"Fbl",269,121,120,264,56,116,165,147,31,145,329,20,215,201,96
"Fbll1",355,81,100,154,54,74,199,83,12,112,211,12,86,168,106
"Fbxl15",68,97,82,194,72,67,98,86,12,66,144,7,148,96,46
"Fbxl16",557.155,83.057,66.99,647.32,169.636,104.713,127.6,171.679,10.052,104.651,455.015,19,335.124,130.565,55.484
"Fbxl19",251,291,342,232,63,336,479,433,36,332,253,20,191,464,289
"Fbxl22",421.673,134.931,99.924,302.947,77.933,159.951,223.745,182.565,16.999,187.957,417.556,9.996,272.303,168.962,102.994
"Fbxl3",153,85,68,198,51,48,101,110,14,85,150,8,156,67,76
"Fbxl5",108,39,71,159,55,27,74,74,6,50,99,7,91,55,37
"Fbxl6",58.449,20.01,45.09,25.883,19.123,62.293,57.026,50.315,4.494,42.231,104.828,2.495,52.326,44.159,6.539
"Fbxo16",34,12,28,15,7,22,20,7,7,5,38,3,15,14,18
"Fbxo2",599,355,425,703,219,382,435,387,52,466,886,56,639,567,315
"Fbxo21",280,79,84,266,64,158,141,97,17,103,336,9,273,98,75
"Fbxo25",124,52,39,52,45,70,56,50,14,40,107,1,135,104,19
"Fbxo3",165.854,43.742,70.992,185.456,49.716,74.976,96.225,63.453,12.545,124.715,212.377,9.833,195.405,96.837,49.401
"Fbxo31",1646.805,873.12,951.27,1125.872,424.408,954.131,1182.867,1037.68,113.035,678.672,1592.821,87.749,1238.707,969.668,756.007
"Fbxo41",436,205,188,586,128,208,239,270,30,219,540,25,408,222,176
"Fbxo44",229,114,112,320,68,174,196,125,29,138,289,6,281,185,91
"Fbxo45",246,65,69,252,46,87,110,71,20,120,211,8,208,129,74
"Fbxo6",182,30,62,135,40,100,79,78,6,79,116,6,94,80,78
"Fbxo7",234,57,70,210,70,87,86,98,17,109,203,5,184,104,87
"Fbxo9",199,90,85,269,65,54,126,106,8,97,133,6,145,135,75
"Fbxw11",395.896,165.698,165.359,360.117,99.477,193.601,228.322,236.636,38.797,206.482,401.683,29.503,371.376,212.834,206.354
"Fbxw2",429,140,178,317,89,141,183,171,26,175,332,23,362,142,112
"Fbxw4",160,38,57,212,70,71,106,79,10,62,168,6,111,78,34
"Fbxw5",169,74,79,95,54,125,130,64,14,102,248,12,108,128,75
"Fbxw7",613,90,161,1299,248,164,184,294.977,37,207,675.899,27,581,242,81
"Fcer1g",267,73,97,286,89,69,133,168,7,111,216,9,286,97,55
"Fcf1",109,62,50,102,38,51,59,56,2,26,131,3,80,48,31
"Fcgr2a",163.927,42.731,63.122,193.068,41.686,68.489,92.127,90.61,7.47,91.844,351.565,12.802,128.409,77.217,70.464
"Fcgrt",99,41,79,170,8,61,69,41,8,37,118,3,76,50,33
"Fcho1",264,129,122,302,115,222,317,182,16,229,381,8,285,323,135
"Fcna",21,10,9,16,6,25,8,19,4,17,42,3,17,30,14
"Fcrla",65.613,11.859,27.705,56.356,9.088,0,29.441,23.341,0,4.358,36.763,0,7,30.754,17.161
"Fdft1",133,51,58,134,46,49,71,69,3,74,114,8,148,116,35
"Fdps",395,158,142,324,115,131,259,165,24,181,319,18,322,219,132
"Fdx1",38,5,11,37,2,8,21,8,4,11,33,1,41,18,10
"Fdx2",405,154,97,347,131,148,141,258,20,175,320,22,308,124,130
"Fech",118,34,71,122,37,90,81,94,18,84,102,11,90,87,82
"Fez1",1110,273,333,990,238,278,426,543,39,467,860,56,931,431,230
"Fez2",79,6,47,112,27,19,47,30,7,54,128,4,66,68,22
"Fezf2",202,102,65,364,60,73,125,97,12,92,153,8,197,50,30
"Fgf12",438.386,91.847,109.224,393.304,131.114,121.405,164.862,153.485,17.082,128.647,346.249,23.112,319.678,176.889,78.85
"Fgfr1op2",758.2,224.637,227.828,605.609,206.622,163.108,256.584,289.018,43.92,256.233,504.902,24.707,573.899,383.261,145.033
"Fgfr3",528,196,230,456,144,231,267,242,46,246,740,47,442,356,222
"Fh",252,42,73,140,60,52,109,84,18,65,170,13,197,117,55
"Fhl1",105,15,20,91,40,48,29,62,4,45,93,6,56,63,15
"Fhl2",213,43,32,64,27,51,77,41,15,82,96,9,59,58,28
"Fibp",170,84,125,209,58,112,114,116,21,126,206,7,182,171,121
"Fis1",402,135,202,275,113.001,159,237,233,24,226,325,16,307,320,144
"Fitm2",408.287,87.508,125.574,298.674,76.512,120.04,106.932,181.601,13.567,138.748,354.689,18.464,254.151,189.645,119.914
"Fkbp11",329.276,91.671,140.237,403.296,97.773,83.212,80.649,160.671,23.707,70.224,373.425,16.655,287.087,47.056,34.538
"Fkbp1a",3281,1339,1328,2510,1037,1799,1876,1472,194,1418,3698,178,2620,2495,1160
"Fkbp1b",403.314,235.975,169.986,478.297,115.73,176.308,387.531,319.768,15.544,247.811,494.659,33.594,369.279,177.059,157.535
"Fkbp2",440,108,159,633,179,132,186,222.99,19,139,435,25,412,197,90
"Fkbp3",226,57,59,232,58,87,112,100,23,144,210,19,233,133,61
"Fkbp4",321,118,165,231,88,174,195,242,16,179,271,18,239,200,108
"Fkbp7",24,15,9,11,12,4,30,11,0,6,31,0,17,10,17
"Fkbp8",706,315,354,882,224,392,493,395,45,448,718,51,579,447,266
"Fkbpl",183,31,30,82,37,39,56,45,14,39,143,5,96,59,38
"Flad1",215,52,65,163,55,58,85,81,9,95,327.422,2.956,168,70,36
"Flot1",197,79,96,293,98,73,132,106,9,171,269,10,148,154,61
"Flot2",444,197,302,549,141,257,342,370,38,254,631,29,490,342,200
"Flywch1",857,305,485,796,234,460,380,365,55,449,978,42,562,535,336
"Fmc1",336.072,93.935,71.649,247.675,95.707,92.445,245.069,152.513,30.192,179.871,357.713,19.712,229.803,203.631,128.169
"Fmnl1",777,491,461,1176,354,368,557,558,48,602,959,53,874,638,305
"Fn3k",1124.318,323.923,248.05,811.551,280.458,259.94,501.196,452.812,54.606,380.328,767.071,41.582,774.314,470.824,213.053
"Fndc10",180,83,90,159.002,66,109,103,103,13,100,190,11,222,114,83
"Fndc5",686,301,272,710,235,320,433,288,58,378,546,44,529,471,224
"Fnta",110,48,41,145,28,50,60,58,6,48,172,5,122,38,35
"Foxg1",104.519,26.536,33,99.634,27.777,43.047,94.042,49.047,5,81.281,105.632,7.001,116.952,77.056,41.191
"Foxh1",2697.478,970.302,1018.662,2297.961,818.013,1020.746,1635.512,1149.049,215.305,1093.044,2868.59,143.545,2000.878,1517.937,1015.703
"Foxj3",296.713,71.102,87.783,293.961,53.076,149.126,165.271,165.212,19,81.006,276.278,14,264.303,149.837,72.012
"Foxn3",607.713,188.974,156.469,508,181.235,173.124,237.717,378.842,28.014,284.012,579.792,31.421,600.624,255.846,149.559
"Foxo4",149,70,35,157,46,52,84,97,13,72,152,11,215,107,65
"Foxp1",523.309,137,137.031,541.038,146.008,174.001,178.001,191,24,155.87,484.426,13,453.436,217,112
"Foxred2",667.374,125.332,122.274,488.626,119.673,145.453,239.773,243.783,12.655,163.399,513.788,19.993,434.925,263.191,164.957
"Fra10ac1",123,39.142,47,178.712,17.618,33,49,55.457,3,34,112.473,8,54,59,39.985
"Frrs1l",1068.898,379.019,398.015,1693.956,488.962,370.152,775.056,595.933,52.018,641.357,1305.888,57.625,1204.942,719.374,319.357
"Fscn1",1015,442,359,840,317,370,616,509,56,585,1048,57,719,669,314
"Fstl4",85,78,56,149,31,37,48,50,10,43,121,8,67,37,38
"Ftcd",55,17,14,65,20,35,24,41,8,21,60,1,36,23,35
"Fth1",5532.008,1299.001,1885.002,3880.004,1189.001,2357.002,2242.69,2526.004,275,2453.002,5884.008,273,4263.891,3022.008,1353.003
"Ftl1",2558.133,1023.397,1039.321,2432.858,657.474,955.217,1289.764,1262.432,107.041,1368.175,2593.251,158.822,2467.792,1479.974,770.301
"Fto",302,109,138,222,86,116,185,113,23,159,268,14,258,211,111
"Fubp1",251.951,97,84,284,73,112,190,149.949,15,152,287,9,148.012,78.725,77
"Fuca1",105,32,39,151,36,61,74,75,15,83,186,11,126,122,81
"Fundc1",184,63,44,158,31,60,73,43,10,65,163,2,94,77,29
"Fundc2",212,101,90,182,70,99,102,108,12,84,155,8,231,110,70
"Fuom",203.224,68.116,73.922,186.178,77.019,97.285,168.654,123.697,4.442,108.842,209.804,0,220.619,94.588,82.411
"Fus",3409,1428,1384,3592,1212,1374,2279,2083,194,1804,3516,214,3048,1996,1418
"Fuz",264.394,123.227,128.129,173.196,52.985,146.613,167.692,149.62,13.026,160.391,177.187,15.102,166.075,111.24,129.153
"Fxn",134,30,52,197,64,40,101,89,12,91,173,7,183,122,52
"Fxr1",107,61,62,118,30,68,99,81,9,89,136,11,159,79,57
"Fxr2",1542,309,398,902,349,326,592,473,58,457,1177,64,1135,576,278
"Fxyd1",262,153,80,176,117,101,241,147,27,193,201,13,247,219,77
"Fxyd3",24.415,9.473,18.314,28.483,27.121,18.184,12.455,10.399,2,16.834,48.282,0,39.914,32.022,14.812
"Fxyd5",34,16,9,33,1,13,12,10,3,5,41,3,52,40,3
"Fxyd7",441,169,226,351,162,184,224,242,14,301,413,34,410,397,168
"Fyttd1",397,115,87,192,126,163,219,154,12,147,357,24,237,236,113
"Fzd9",115,30,58,125,45,47,56,52,11,60,110,17,97,84,35
"G3bp1",304.071,117.063,105.003,273.031,160.722,148.001,184,199,5.006,211,294.027,15,278.011,186,112
"G3bp2",149,86,83,176.747,58,78,83,66,6,79,222.001,9,161.012,119,49
"G6pc3",136,74,82,147,39,79,104,66,14,96,172,8,124,115,53
"G6pd",171,44,63,157,41,51,69,71,11,37,126,6,165,88,28
"Gaa",647,188,254,436,119,218,251,181,30,274,651,22,433,298,213
"Gab2",501.791,161.948,210,337.833,136.996,159.665,199.93,235.022,29,176.933,427.998,21,412,285,153.988
"Gabarap",848,355,368,900,262,363,480,444,58,332,761,56,722,489,251
"Gabarapl1",5424,1429,1652,4519,1410,1675,2419,2202,276,2152,4966,242,3965,2343,1434
"Gabarapl2",653,197,204,524,159,143,288,332,33,301,644,37,594,271,169
"Gabbr1",4163.471,2128.649,2021.817,4469.147,1507.725,2345.536,2912.143,2373.244,356.838,2402.056,5059.472,275.195,4255.626,2741.075,1891.519
"Gabbr2",1179.997,349.795,356.533,867.184,442.873,343.299,728.443,507.333,47.975,602.715,1002.345,76.507,964.497,731.195,404.655
"Gabra1",241,104,131,350,121,79,145,173,20,141,353,15,269,163,50
"Gabra2",169.634,90.003,62.053,217.545,74,72.444,91.027,109.005,14.009,98.298,205.339,9.685,170.547,133.067,47.027
"Gabra3",1227.826,427.023,347.741,704.105,265.757,337.819,677.781,495.332,61.767,506.327,968.838,86.084,997.008,475.203,401.312
"Gabra4",623,252,212,488,218,225,311,259,15,431,506,26,451,376,203
"Gabra5",177,31,32,193,19,32,52,47,4,69,185,3,121,40,22
"Gabrd",150,105,97,264,60,87,151,102,12,112,192,17,244,138,66
"Gad1",162,24,26,162,76,36,83,62,7,55,179,11,222,85,31
"Gadd45b",51,11,7,32,7,15,18,27,8,38,27,2,16,26,15
"Gadd45g",78,31,32,155,41,35,65,19,6,12,110,4,83,39,15
"Gadd45gip1",260,96,104,232,51,69,105,93,13,117,158,9,186,114,66
"Gak",198,87,113,186,64,61,162,108,19,85,177,10,199,122,100
"Gale",48,9,9,77,6,8,10,19,2,17,49,1,40,27,9
"Galk1",36,27,26,40,4,14,67,7,3,25,55,5,17,57,12
"Galm",761.511,147.963,91.565,518.298,214.86,114.397,287.686,372.097,30.896,176.764,617.022,35.091,664.279,263.358,169.096
"Galnt16",346,86,101,264,82,107,142,125,20,168,398,12,307,157,59
"Galnt9",376,143,90,307,98,105,175,139,25,155,350,27,285,157,101
"Galt",96,40,131,127,44,94,102,63,7,47,191,6,87,110,76
"Gamt",95,44,34,89,27,44,60,49,8,124,57,7,72,57,39
"Gap43",811,375,199,610,212,274,454,346,26,308,706,42,633,389,224
"Gapdh",5159.63,1877.068,2154.144,5829.814,1311.888,2070.627,2670.857,2597.68,332.993,2641.316,5048.364,344.978,4105.692,2868.844,1729.679
"Garnl3",156,46,58,190,66,53,89,88,8,88,148,6,223,92,27
"Gars",513,170,215,585,180,224,288,222,38,281,653,32,533,369,203
"Gas2l1",730,194,259,526,164,177,274,241,35,302.813,554.576,36,527,328,220.723
"Gas5",319,53,109,223,86,136,140,124,21,108,281,20,304,149,102
"Gas6",350,43,86,350,112,56,106,167,17,127,345,25,264,169,39
"Gas7",1043,226,308,829,273,481,379,358,72,329,992,44,737,513,258
"Gatc",825.3,219.743,175.661,495.481,172.42,147.874,290.954,323.27,31.524,213.752,675.38,31.433,711.037,233.654,91.178
"Gatd1",1356.131,471.68,373.795,923.236,326.152,359.766,513.843,532.071,56.664,463.695,1127.145,51.421,771.122,474.128,335.091
"Gatd3a",314,59,117,223,76,98,150,150,17,159,303,9,183,118,68
"Gba",143,69,45,164,35,51,116,64,7,82,206,15,191,59,57
"Gcat",379.654,75.456,58.699,128.948,84.606,80.122,97.153,118.111,1.246,73.902,185.716,5.344,196.244,105.724,59.466
"Gcsh",289,161,165,328,120,203,157,187,12,180,454,20,387,199,129
"Gda",262,120,102,283,55,107,138,120,11,167,251,17,183,142,74
"Gdap1l1",337,170,164,443,115,175,230,155,48,201,422,27,222,284,183
"Gde1",389,226,231,644,137,221,312,246,49,341,618,18,450,399,215
"Gdi1",1147,215,367.546,1182.994,311,303,350,323,44,344,805,47.993,551.016,402.019,196
"Gdpd1",234,88,105,185,45,96,140,76,9,89,276,23,122,114,66
"Gemin6",546.276,117.658,75.904,173.415,171.116,102.647,188.203,215.534,40.793,243.71,418.409,38.843,367.015,150.438,133.096
"Gemin7",65,37,42,88,36,35,46,52,8,40,118,5,173,62,45
"Gemin8",20,13,24,25,7,23,20,11,0,12,39,1,15,13,0
"Get1",108,56,61,146,63,84,111,74,11,98,205,10,98,86,48
"Get3",233,121,144,242,61,131,118,100,13,138,255,19,167,105,119
"Get4",223,59,87,119,64,65,81,115,11,72,144,8,102,78,87
"Gfap",1361,517,793,1222,315,655,668,533,146,662,2102,158,873,708,729
"Gfm2",604.412,123.405,125.808,439.197,143.543,194.212,208.319,225.946,13.586,257.844,565.163,23.606,445.454,190.018,110.871
"Gfod1",542,279,192,521,249,231,277,231,31,298,666,22,475,272,197
"Gfra2",220.864,93.146,103.158,267.206,72.037,59.006,148.388,91.8,3.345,153.589,115.924,3.174,142.17,98.615,93.191
"Gfral",338.351,75.571,27.06,159.476,97.321,40.254,108.223,130.788,10.214,111.52,146.985,0,125.949,52.337,17.026
"Gfus",57,18,15,22,6,28,46,22,3,18,32,4,49,41,12
"Gga2",94,72,42,116,25,57,15,39,9,42,167,6,68,81,50
"Gga3",273,102,148,237,122,195,128,126,44,121,325,24,301,211,92
